id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4649522771268892,KkMjr5k60,6009027636,视知TV,【视知研究所Vol.43/#怎样让年轻人愿意生三胎#】“三孩”政策放开，却遭遇到无情的现实，一边是国家面临少子化、老龄化危机，一边是年轻人对生都没兴趣，局面属实有点难。生育率降低是全球性问题，许多国家早就采取过直接给钱、多放假、减税等各种鼓励生育的措施。什么政策能让年轻人多生孩子？有什么国际和历史经验可以借鉴？今天视知研究所聊聊生这个事～#微博放映厅##微博公开课##放开三胎能提高生育率吗#L视知TV的微博视频,,,,"怎样让年轻人愿意生三胎,微博放映厅,微博公开课,放开三胎能提高生育率吗",414,144,4022,2021-06-18 19:34,微博视频号,,"http://locallimit.us.sinaimg.cn/56R37tY7lx07NyAfRMdy01041201gyIk0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1624178024&ssig=2dsADIlguD&KID=unistore,video",
4650141342239275,Kl2p89oxl,1876317897,小小妞的嘛咪-红茶,那个实施父亲休产假后父亲表示再也不想生孩子有笑到我！//@大王大脸大猫大婶儿:纠tag#怎样让年轻女人愿意生三胎#，毕竟性别男暂时还不能生孩子//@周玄毅:划重点：真金白银，性别平等,,,"大王大脸大猫大婶儿,周玄毅",怎样让年轻女人愿意生三胎,0,0,0,2021-06-20 12:32,iPhone客户端,,,4649522771268892
4650141326249323,Kl2p6qdJx,2330417002,Sszdcwn,我们单位生二胎的很多，毕竟体制内，没有丢工作的压力，假期也足够。但是目测生三胎不太可能，经济条件不允许,,,,,0,0,0,2021-06-20 12:32,Android客户端,,,
4650141267001497,Kl2p0tnpn,1180667703,岭峤微草,每年都复制粘贴这句话//@kimikubica无下限:看来三胎无望了,,,kimikubica无下限,,0,0,0,2021-06-20 12:32,iPhone客户端,,,4649947430917523
4650141187313675,Kl2oSuGCv,7376376394,很多想法,//@起肖蔷:魔幻到我竟然词穷了//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"起肖蔷,小乔有猫",,0,0,0,2021-06-20 12:31,iPhone 12,,,4649569311525848
4650141082978974,Kl2oIcuXY,3189644267,落苑,看看描述就不想点开看，男人最好有子宫自己生//@xiaoliyaonulixuexiya:繁殖癌没救了男人什么时候自己能生孩子了再说支持生三胎这种话好吧//@Ro酱举杯嘬了一口老陈醋:我特喵以为是反讽，结果他们竟然是认真的？？？,,,"xiaoliyaonulixuexiya,Ro酱举杯嘬了一口老陈醋",,0,0,0,2021-06-20 12:31,nova6 自拍大不一样,,,4649569311525848
4650141057290382,Kl2oFuAyO,5817149698,一抹菁,//@马库斯说://@Hu言一派:条条举措“帮助”落实你赶紧生三胎，但日常家暴离婚怎么保命，人家视而不见绝口不提,,,"马库斯说,Hu言一派",,0,0,0,2021-06-20 12:31,nova7SE 5G你在焦点在,,,4649836395627774
4650140978120161,Kl2oxy4ql,2002585865,七七--袁妈,@Pututu工作室@骨头阿姨和巧克力叔叔小胖子开箱，完美三胎L七七--袁妈的微博视频,,,"Pututu工作室,骨头阿姨和巧克力叔叔",,1,0,0,2021-06-20 12:31,iPhone客户端,,"http://f.video.weibocdn.com/000A7Rixgx07NBiYGOz601041200irgg0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1624178024&ssig=uaXV5iyPq%2F&KID=unistore,video",
4650140977072463,Kl2oxtFRZ,5661492884,-南栀青暖-,#中国科学家成功让公鼠怀孕#加油三胎政策靠男人了,,,,中国科学家成功让公鼠怀孕,0,0,0,2021-06-20 12:31,HUAWEI Mate 10 Pro,,,
4650127086589395,Kl228rEcz,6337301554,流凨最大_10844,发布了头条文章：《张柏芝三胎出生记录被曝出，女神选择起诉对方，判决罚10万人民币》O张柏芝三胎出生记录被曝出，女神选择起诉对方，判决罚10万人民币,http://t.cn/A6f7QYxh,,,,0,0,0,2021-06-20 11:35,微博 weibo.com,,,
4650126944239783,Kl21UhMXB,7463443276,苏九阿喂,八零后三胎，各种东西都要比拼价格，一个月开销一两万，总之，三胎降低生活质量，但情感上缺一不可。为了小孩省吃俭用，但是他们带来的幸福也是…值得吧。,,,,,0,0,0,2021-06-20 11:35,荣耀V30 PRO 5G,,,
4650126910164787,Kl21R0GRR,6675390528,一个没有名字的无聊碳基生物,三胎当你的肛生子吗？,,,,,0,0,0,2021-06-20 11:35,微博国际版,,,4649569311525848
4650126784859543,Kl21EkobJ,1727040112,M酱_天空好蓝啊,我想吐。//@起肖蔷:魔幻到我竟然词穷了//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"起肖蔷,小乔有猫",,0,0,0,2021-06-20 11:34,iPhone客户端,,,4649569311525848
4650126780404396,Kl21E1Hcw,2970112901,慕慕慕姑凉,//@刀卜作:“我要生三胎”：然后来出镜的全是男的，还有比这更讽刺的事吗，如此明目张胆地宣布男性对女性子宫和生育权的全面“占领“，世界上只此一家了吧。看着视频以为我国生殖技术猪突猛进，已实现男人三胎生子了呢。,,,刀卜作,,0,0,0,2021-06-20 11:34,Android,,,4649569311525848
4650126768079091,Kl21CxTJV,1785933257,Genius-杨,二胎三胎四胎五六七八九十胎太重要了，我要急着交案例检索报告，我妈心情不好却要跟我视频说话，我又不能挂，导致我俩都陷入没得选的境地！啊，此刻有多个弟弟妹妹多好啊，最好能让我妈分身乏术起来。,,,,,0,2,1,2021-06-20 11:34,iPhone 12 Pro Max,['http://ww3.sinaimg.cn/large/6a732dc9gy1grokrzwr85j20p00upwj9.jpg'],,
4650126708573922,Kl21wzYt4,5586287960,Jyun1am,#党员带头生三胎#党员同志希望组织先帮忙安排下相亲,,,,党员带头生三胎,0,0,0,2021-06-20 11:34,HUAWEI P30 Pro,,,
4650126599521764,Kl21lDX2Q,1760824001,缺月疏桐漏断初静,支持生三胎的视频就是为了博骂名来的（外行人没几个知道天与空吧），每一句台词都念得那么恶心，要不是一堆人骂出于好奇忍着不适谁看得完。看完了再骂一遍，于是可能引得又有其他人捏着鼻子看。,,泉州,,,0,0,1,2021-06-20 11:33,vivo Z5全面实力派,,,
4650126590608549,Kl21l2yjj,7548201347,设会银,别鼓吹三胎了，这是让普通人回到20世纪90年代。,,,,,0,0,0,2021-06-20 11:33,荣耀V30 PRO 5G,,,
4650126574359440,Kl21jii5y,3802306206,大野美智子_做好眼前事,我支持马云和我平分财产//@呱呱叫瓜瓜_7:。。真的有病//@可爱的外表下一定隐藏着什么:你自己生咋地？//@有盐电影:采访一群生不了孩子的男人一个个眉飞色舞地说支持生三胎  生三胎难的是父亲？出自好看视频的父亲节广告,,,"呱呱叫瓜瓜_7,可爱的外表下一定隐藏着什么,有盐电影",,1,0,1,2021-06-20 11:33,iPhone,,,4649504262065885
4650126557056168,Kl21htBDa,2140428733,邱逸尘1,支持男性生三胎//@曾鹏宇:哈哈哈,,,曾鹏宇,,0,0,0,2021-06-20 11:33,微博极速版,,,4650124096048658
4650126503839274,Kl21cg6LM,6248151909,不吃了猪,//@王公子秀色可餐:老公孩子带的不错，比我带好//@洛阳井盖:王一博和我响应三胎//@小每骂子:네남편과네딸!!!!（我老公和我女儿）//@限定飲料博:呜呜呜可爱晕啦！//@小狗买包:老公带孩子真不行//@小b拽汁:甜洗我辣//@我是酱滚:和宝贝们一起过夏天啦可爱死我了,,,"王公子秀色可餐,洛阳井盖,小每骂子,限定飲料博,小狗买包,小b拽汁,我是酱滚",,0,0,0,2021-06-20 11:33,猪猪小啵HarmonyOS设备,,,4649916729398165
4650126406844547,Kl212sIzV,3985956328,稳如__,追三胎的下场，你在路上/产房丢命，他卷走赔偿款（继承遗产）//@七月记忆的时光75://@赤练仙子S3:get✓//@蒋胜男:按新闻热点尿性，这标题难道不应该叫#女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃#为丈夫追三胎，为寻夫遭车祸，失长女失胎儿自己瘫痪，丈夫卷跑所有钱提出离婚👿,,,"七月记忆的时光75,赤练仙子S3,蒋胜男",女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃,2,2,3,2021-06-20 11:33,HUAWEI Mate 30 5G,,,4649851578745349
4650126401863970,Kl2127OU2,7530270157,汪筱痴,生三胎得有强大心脏和年入15～20万的能力。少一样生活水平保准降底。县城。,,,,,0,0,0,2021-06-20 11:33,荣耀V30 PRO 5G,,,
4650126335544003,Kl20Vngfp,7033680924,霍格沃茨喝奶茶大赛第一名,笑死现在社会已经实现肛生子技术了//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,小乔有猫,,0,0,0,2021-06-20 11:32,iPhone客户端,,,4649569311525848
4650126192151710,Kl20H91L0,5840075563,橘子沙梨,//@Clemenceeeeeee:美啊前两胎控制一下生女孩第三个生儿子不错啊大姐二姐进厂打工弟弟211大姐来买房二姐来养老既缓解一下性别比又提高了出生率俺们拆腻子真是这个,,,Clemenceeeeeee,,0,0,0,2021-06-20 11:32,iPhone客户端,,,4649761069597615
4650126192150308,Kl20H91oo,5648083538,2022-977,大家都在讨论三胎而我根据我当了这么多年子女的经验得出一个结论:子女并没什么用,,,,,0,0,2,2021-06-20 11:32,Redmi K30 Pro 真旗舰,['http://ww2.sinaimg.cn/large/006aeMxAly1grokq7v9s4g308d08d4of.jpg'],,
4650126179829922,Kl20FFfd8,6542348988,甜馨糖豆,我是80后三胎父亲。说句实话，三胎真的很累很累，当初头脑发热以为只是多个人吃饭，实际远远不是。你会没时间旅行，没时间陪朋友，没时间做个人爱好，会没玩没了的高强度工作…………。累得你怀疑人生。当然也有感觉幸福的时光就是看着几个孩子欢跑的时候！,,,,,0,0,0,2021-06-20 11:32,荣耀V30 PRO 5G,,,
4650126129234289,Kl20ACKg9,1762454914,采蘑菇的小童话_,yue//@起肖蔷:魔幻到我竟然词穷了//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"起肖蔷,小乔有猫",,0,0,0,2021-06-20 11:32,HUAWEI Mate 30 5G,,,4649569311525848
4650112427232784,Kl1EuulzO,3777770071,天津华速盛唐进口车17129933456,国家都开放三胎政策了！您家是否正好缺一台七座商务保姆车呢#雷克萨斯#雷克萨斯LM300h七座隽雅版指导价116.6➕多少你定华速盛唐倾情奉献📱17129933456张经理,,,,雷克萨斯,0,1,1,2021-06-20 10:37,联想Z6青春版,"['http://ww4.sinaimg.cn/large/e12c3257ly1groj4vobbsj21400u04ph.jpg', 'http://ww4.sinaimg.cn/large/e12c3257ly1groj4wv4q4j21400u0txn.jpg', 'http://ww1.sinaimg.cn/large/e12c3257ly1groj4xrxldj21400u04qp.jpg', 'http://ww4.sinaimg.cn/large/e12c3257ly1groj4yliylj21400u0h86.jpg', 'http://ww3.sinaimg.cn/large/e12c3257ly1groj4z25byj21400u0tzt.jpg', 'http://ww4.sinaimg.cn/large/e12c3257ly1groj4zd6uuj21400u0ke3.jpg', 'http://ww3.sinaimg.cn/large/e12c3257ly1groj4zuj7ej20u0140ttz.jpg', 'http://ww3.sinaimg.cn/large/e12c3257ly1groj50crm0j20u0140tst.jpg', 'http://ww1.sinaimg.cn/large/e12c3257ly1groj50q4j0j21400u0wtz.jpg']",,
4650112405999367,Kl1EspaHZ,6411157546,会员可以随便改名字诶,小三胎真是太小了,,,,,0,2,2,2021-06-20 10:37,iPhone 11,"['http://ww1.sinaimg.cn/large/006ZSyWSly1groj4oaokaj32c0340qv7.jpg', 'http://ww4.sinaimg.cn/large/006ZSyWSly1groj4r3wr1j32c0340qv7.jpg']",,
4650112154600525,Kl1E3jiO1,6071697645,哔滴滴吧哔滴啵,yue了//@-春心不肯寄-:咦我的天男人什么时候能生孩子了//@JoannaBlue:简直不知道怎么骂才好//@字幕少女:有大病//@有盐电影:采访一群生不了孩子的男人一个个眉飞色舞地说支持生三胎文案还说难不倒父亲生三胎难的是父亲吗？？？什么阴间广告策划（出自好看视频的父亲节广告,,,"-春心不肯寄-,JoannaBlue,字幕少女,有盐电影",,0,0,0,2021-06-20 10:36,Android,,,4649504262065885
4650112078579853,Kl1DVA00J,6119565318,嘬两口芝芝莓莓,三胎政策还是与我无瓜的爸爸妈妈的一胎还在家摆设着,,,,,0,0,0,2021-06-20 10:36,iPhone客户端,,,
4650112049482235,Kl1DSDMLh,1711769400,cc_就是我,我支持你们几个生三胎,,,,,0,0,0,2021-06-20 10:36,HUAWEI Mate 30 5G,,,4649569311525848
4650112033229810,Kl1DRdydI,5873864615,陌路风景君,//@曾鹏宇:右边才是正确总结→_→//@蒋胜男:按新闻热点尿性，这标题难道不应该叫#女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃#为丈夫追三胎，为寻夫遭车祸，失长女失胎儿自己瘫痪，丈夫卷跑所有钱提出离婚👿,,,"曾鹏宇,蒋胜男",女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃,0,0,0,2021-06-20 10:36,Android,,,4649851578745349
4650111982895317,Kl1DMc9cF,1594587643,comichoho,//@曾鹏宇:右边才是正确总结→_→//@蒋胜男:按新闻热点尿性，这标题难道不应该叫#女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃#为丈夫追三胎，为寻夫遭车祸，失长女失胎儿自己瘫痪，丈夫卷跑所有钱提出离婚👿,,,"曾鹏宇,蒋胜男",女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃,0,0,0,2021-06-20 10:35,微博国际版,,,4649851578745349
4650110707305254,Kl1BIuEqG,6184078109,谷雨-腾讯新闻,#如何看待消失的父亲##丧偶式育儿会对孩子造成什么影响#谷雨数据《年轻人眼中的父亲形象2020年度调查》里，超九成年轻人表示，不经常在社交媒体提到父亲，接近一半从未提过。还有接近三分之一在朋友圈屏蔽过爸爸。19.7%的子女从来没有跟父亲拍过合影，31.2%的子女最近一次与父亲合影已经是三年前。孩子和爸爸有着切不断的血缘纽带，但事实上，他们却成为了每天出入家门的“最熟悉的陌生人”。等到长大，去了远方的城市，随着距离的拉开，子女和爸爸的联系就越发变少。超过60%的年轻人与父亲的联系频率低于一周一次，73.9%的子女与父亲通话时长总是在5分钟以内。而五分钟的电话里，除去问候完各自的三餐后，最后还是一个熟悉的问句：“爸，我妈呢？”在某些家庭中，子女在这样的缺席下与爸爸渐行渐远。而父亲的缺位，也从来不只是父子父女形同陌路那么简单。通过分析关于父亲“消失”对子女成长的相关问答，我们发现，在育儿失衡的家庭环境下，父亲的消失对子女的婚恋观和自身的性格都产生了强烈的影响。他们变得缺乏安全感和不自信，会恐惧婚姻或者排斥与异性交往。“从小到大，他什么都没有教给我，但他至少给我树立了一个目标——今后决不能成为他那样的人。”“很羡慕幸福的家庭，也想创造一个幸福的家庭，可是内心深处不相信自己可以拥有幸福的家庭，恐惧自己会把家庭弄的乱七八糟，恐惧自己的婚姻会步上父母的老路。”阅读完整文章请点击：O谷雨数据｜三成儿女屏蔽父亲？数据揭开真实的中国亲子关系,,,,"如何看待消失的父亲,丧偶式育儿会对孩子造成什么影响",29,7,62,2021-06-20 10:30,微博 weibo.com,"['http://ww1.sinaimg.cn/large/006KvLdjly1groixgqt6fj30sz14ijw1.jpg', 'http://ww2.sinaimg.cn/large/006KvLdjly1groixgt922j60sz17q43j02.jpg', 'http://ww3.sinaimg.cn/large/006KvLdjly1groixgqz7rj30sz0zudjg.jpg', 'http://ww4.sinaimg.cn/large/006KvLdjly1groixgrmy6j30sz196q9l.jpg', 'http://ww3.sinaimg.cn/large/006KvLdjly1groixgwhmyj30sy16i0xd.jpg']",,
4650111836357148,Kl1DxqFME,1278886690,伊谢尔伦拳法家,《八位父亲支持生三胎》,,,,,0,0,0,2021-06-20 10:35,Share微博客户端,,,4650110707305254
4650111755358354,Kl1DpmtX4,3665851414,水滴滴滴滴滴石pong,//@迪巴是亦菲老婆l_l:好像都不懂“没有子宫没有发言权。”是什么意思//@有盐电影:采访一群生不了孩子的男人一个个眉飞色舞地说支持生三胎文案还说难不倒父亲生三胎难的是父亲吗？？？什么阴间广告策划（出自好看视频的父亲节广告,,,"迪巴是亦菲老婆l_l,有盐电影",,0,0,0,2021-06-20 10:35,iPhone客户端,,,4649504262065885
4650111726256284,Kl1DmqfxO,5270242746,行不更名坐不改姓流芳少侠是也,//@曾鹏宇:右边才是正确总结→_→//@蒋胜男:按新闻热点尿性，这标题难道不应该叫#女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃#为丈夫追三胎，为寻夫遭车祸，失长女失胎儿自己瘫痪，丈夫卷跑所有钱提出离婚👿,,,"曾鹏宇,蒋胜男",女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃,0,0,0,2021-06-20 10:34,nova5Pro人像超级夜景,,,4649851578745349
